Date,Close,High,Low,Open,Volume
2024-12-27,1861.655517578125,1868.8428379280153,1849.1748978049127,1854.5168074679777,3937500
2024-12-30,1851.2144775390625,1860.9270403802957,1832.2749799986577,1860.6356160704356,7789055
2024-12-31,1825.9617919921875,1842.473148621904,1792.0164326986576,1837.9082915665463,3613063
2025-01-01,1828.3900146484375,1838.5395957247827,1820.134335963438,1820.134335963438,1838368
2025-01-02,1901.57421875,1906.2362966487788,1831.109641782825,1832.7607301511275,7083645
2025-01-03,1883.023193359375,1896.8149857004253,1866.7546499738073,1896.8149857004253,6218003
2025-01-06,1882.1490478515625,1916.288731426852,1872.5821967516326,1895.8923485784164,7164403
2025-01-07,1875.3502197265625,1902.2540906114118,1868.357221729347,1889.0935202054077,4294832
2025-01-08,1877.5841064453125,1882.8774057609294,1834.460303784991,1874.5246254427705,5482050
2025-01-09,1862.1898193359375,1895.74665458795,1855.6338390718154,1878.4583629543145,6833503
2025-01-10,1910.4124755859375,1920.9507009797642,1876.709930393327,1881.3233976824297,8036913
2025-01-13,1905.799072265625,1925.8070469770787,1892.9785364775742,1899.7773306055078,5804152
2025-01-14,1884.285888671875,1915.1232771204202,1875.5930733895989,1912.2579998126723,5792162
2025-01-15,1893.60986328125,1901.7684398888914,1881.420549328485,1891.036010381721,2985439
2025-01-16,1873.0191650390625,1910.41253260361,1861.7526156669912,1909.4412763032324,7533579
2025-01-17,1763.2672119140625,1804.5942151264314,1759.9164250856263,1797.7954209897873,16409953
2025-01-20,1761.17919921875,1775.4080099966866,1741.60835991682,1770.5517282126625,4333011
2025-01-21,1748.941162109375,1779.0016155615642,1741.5111463055791,1766.7638099629812,7169109
2025-01-22,1803.0887451171875,1812.1700865447272,1753.2633671133483,1755.448693830049,8373913
2025-01-23,1811.8299560546875,1825.5247642701754,1799.446438649042,1804.5941442893445,5907471
2025-01-24,1821.5426025390625,1840.4336089404926,1810.6645792715367,1811.8786496612856,4887027
2025-01-27,1769.6290283203125,1809.4505377391558,1759.9164650474238,1795.6101350752897,7652371
2025-01-28,1777.15625,1809.9361507719634,1772.4456805643415,1777.3990640797924,6999495
2025-01-29,1827.1759033203125,1834.36322360914,1787.5972093347696,1791.9678626583263,5145155
2025-01-30,1806.488037109375,1832.9547702492719,1790.9965471548646,1819.3086909049005,7336056
2025-01-31,1825.7677001953125,1842.910279604707,1817.2205970496623,1817.2205970496623,5820470
2025-02-01,1798.1353759765625,1836.2571867836969,1792.9391783431893,1826.2533177597818,1701402
2025-02-03,1809.741943359375,1822.6110895629577,1779.7300994439906,1783.2265984737837,4823228
2025-02-04,1844.2215576171875,1856.2650411997822,1821.1056096540206,1834.703198206104,7334787
2025-02-05,1842.521728515625,1864.5205878724964,1839.8507738106882,1851.2144245852517,4996744
2025-02-06,1860.587158203125,1868.6971246106148,1845.3869733680706,1861.898330498206,4765255
2025-02-07,1848.9320068359375,1868.40562375176,1835.140096778848,1864.13219104828,4126260
2025-02-10,1826.2532958984375,1850.2432794461592,1824.6020890265615,1850.2432794461592,3828734
2025-02-11,1821.7369384765625,1848.3007750893653,1816.249316561804,1828.9727506286142,4411601
2025-02-12,1809.5963134765625,1840.142278618334,1793.9104995274497,1830.8182412610952,5633947
2025-02-13,1790.268310546875,1819.6488158467762,1782.8867858202054,1814.792533979024,5237744
2025-02-14,1803.040283203125,1805.856950285683,1775.7964955938853,1800.7092442878504,5292961
2025-02-17,1789.345458984375,1799.4950394980904,1769.77462159192,1785.703248001718,4428956
2025-02-18,1798.7181396484375,1808.1393973263787,1784.780634818134,1789.3456107739096,4365260
2025-02-19,1758.7509765625,1796.0471240806544,1753.9917969230971,1794.2989338566194,4611411
2025-02-20,1772.6884765625,1778.3703022593725,1753.6518766132701,1753.6518766132701,2218020
2025-02-21,1762.8302001953125,1777.2533326664163,1754.2830972545896,1769.4347905187403,3379879
2025-02-24,1713.3931884765625,1756.0313630959042,1699.9413126430345,1748.309923055587,7594720
2025-02-25,1716.8897705078125,1727.330776075937,1694.9880113599872,1694.9880113599872,5092963
2025-02-27,1713.5875244140625,1724.8054634563641,1700.7668702151418,1704.748997302386,5757079
2025-02-28,1639.189208984375,1704.6519072727174,1634.0901134127998,1704.6034155946859,12182167
2025-03-03,1659.488525390625,1678.9136517994152,1643.6571185043986,1643.6571185043986,7504969
2025-03-04,1639.7720947265625,1650.1644899401717,1621.9980566215932,1646.2794646548505,6759673
2025-03-05,1662.30517578125,1683.1385762213686,1643.8026956375877,1643.8026956375877,8180782
2025-03-06,1666.5301513671875,1672.794825837321,1642.4915571816716,1665.7046071983816,10610547
2025-03-07,1637.5380859375,1655.9919552333556,1627.339895010843,1654.1465445914585,8019331
2025-03-10,1652.5439453125,1669.5895404009018,1628.0197243147556,1637.5380832553346,7558981
2025-03-11,1613.83935546875,1631.7104941166237,1589.9950857541564,1631.7104941166237,12671234
2025-03-12,1545.123046875,1589.84944650162,1518.850635339536,1589.84944650162,14870008
2025-03-13,1534.439208984375,1559.886194636392,1525.163782654934,1553.2816045131979,7822888
2025-03-17,1544.34619140625,1548.1826065260266,1500.736758011993,1500.736758011993,7526032
2025-03-18,1544.34619140625,1544.34619140625,1544.34619140625,1544.34619140625,0
2025-03-19,1540.94677734375,1556.9238965430377,1527.5920028100838,1556.9238965430377,7387068
2025-03-20,1569.11328125,1584.9932992405397,1546.240146235024,1546.240146235024,7186750
